[2025-03-29 17:08:10,281] INFO - Starting fold 1
[2025-03-29 17:08:10,281] INFO - Constructing hypergraph incidence matrix! (This may take several minutes...)
[2025-03-29 17:08:12,719] INFO - Constructing hypergraph incidence matrix! (This may take several minutes...)
[2025-03-29 17:08:13,865] INFO - Constructing hypergraph incidence matrix! (This may take several minutes...)
[2025-03-29 17:14:06,371] INFO - Fold 2 Epoch 1520: Train Loss 0.3617, Train Acc 0.8280, Train F1 0.8280
[2025-03-29 17:14:06,371] INFO - Fold 2 Epoch 1520: Test Loss 1.0216, Test Acc 0.6571, Test F1 0.6571
[2025-03-29 17:14:06,521] INFO - Fold 2 Epoch 1525: Train Loss 0.3319, Train Acc 0.8029, Train F1 0.8007
[2025-03-29 17:14:06,521] INFO - Fold 2 Epoch 1525: Test Loss 1.1803, Test Acc 0.7000, Test F1 0.6991
[2025-03-29 17:14:06,673] INFO - Fold 2 Epoch 1530: Train Loss 0.3267, Train Acc 0.8208, Train F1 0.8197
[2025-03-29 17:14:06,673] INFO - Fold 2 Epoch 1530: Test Loss 1.0889, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:06,825] INFO - Fold 2 Epoch 1535: Train Loss 0.4255, Train Acc 0.7670, Train F1 0.7569
[2025-03-29 17:14:06,825] INFO - Fold 2 Epoch 1535: Test Loss 1.1702, Test Acc 0.6000, Test F1 0.5609
[2025-03-29 17:14:06,977] INFO - Fold 2 Epoch 1540: Train Loss 0.3810, Train Acc 0.7885, Train F1 0.7812
[2025-03-29 17:14:06,977] INFO - Fold 2 Epoch 1540: Test Loss 1.0783, Test Acc 0.6143, Test F1 0.5804
[2025-03-29 17:14:07,129] INFO - Fold 2 Epoch 1545: Train Loss 0.3817, Train Acc 0.7742, Train F1 0.7643
[2025-03-29 17:14:07,129] INFO - Fold 2 Epoch 1545: Test Loss 0.9977, Test Acc 0.6000, Test F1 0.5609
[2025-03-29 17:14:07,280] INFO - Fold 2 Epoch 1550: Train Loss 0.3317, Train Acc 0.8029, Train F1 0.7985
[2025-03-29 17:14:07,280] INFO - Fold 2 Epoch 1550: Test Loss 1.0642, Test Acc 0.7000, Test F1 0.6961
[2025-03-29 17:14:07,433] INFO - Fold 2 Epoch 1555: Train Loss 0.3738, Train Acc 0.7921, Train F1 0.7846
[2025-03-29 17:14:07,433] INFO - Fold 2 Epoch 1555: Test Loss 1.0497, Test Acc 0.6143, Test F1 0.5804
[2025-03-29 17:14:07,585] INFO - Fold 2 Epoch 1560: Train Loss 0.3424, Train Acc 0.8029, Train F1 0.7971
[2025-03-29 17:14:07,585] INFO - Fold 2 Epoch 1560: Test Loss 1.0179, Test Acc 0.6429, Test F1 0.6234
[2025-03-29 17:14:07,740] INFO - Fold 2 Epoch 1565: Train Loss 0.3418, Train Acc 0.8100, Train F1 0.8088
[2025-03-29 17:14:07,740] INFO - Fold 2 Epoch 1565: Test Loss 1.2089, Test Acc 0.7000, Test F1 0.6991
[2025-03-29 17:14:07,889] INFO - Fold 2 Epoch 1570: Train Loss 0.3699, Train Acc 0.7993, Train F1 0.7988
[2025-03-29 17:14:07,889] INFO - Fold 2 Epoch 1570: Test Loss 1.2660, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:08,041] INFO - Fold 2 Epoch 1575: Train Loss 0.3543, Train Acc 0.8351, Train F1 0.8351
[2025-03-29 17:14:08,041] INFO - Fold 2 Epoch 1575: Test Loss 1.1973, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:08,196] INFO - Fold 2 Epoch 1580: Train Loss 0.3718, Train Acc 0.8244, Train F1 0.8243
[2025-03-29 17:14:08,196] INFO - Fold 2 Epoch 1580: Test Loss 1.1271, Test Acc 0.6286, Test F1 0.6280
[2025-03-29 17:14:08,343] INFO - Fold 2 Epoch 1585: Train Loss 0.3201, Train Acc 0.8065, Train F1 0.8045
[2025-03-29 17:14:08,343] INFO - Fold 2 Epoch 1585: Test Loss 1.1992, Test Acc 0.7000, Test F1 0.6991
[2025-03-29 17:14:08,495] INFO - Fold 2 Epoch 1590: Train Loss 0.3834, Train Acc 0.8244, Train F1 0.8240
[2025-03-29 17:14:08,495] INFO - Fold 2 Epoch 1590: Test Loss 1.1502, Test Acc 0.6143, Test F1 0.6131
[2025-03-29 17:14:08,647] INFO - Fold 2 Epoch 1595: Train Loss 0.3420, Train Acc 0.8136, Train F1 0.8125
[2025-03-29 17:14:08,647] INFO - Fold 2 Epoch 1595: Test Loss 1.2882, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:08,799] INFO - Fold 2 Epoch 1600: Train Loss 0.3200, Train Acc 0.8100, Train F1 0.8058
[2025-03-29 17:14:08,799] INFO - Fold 2 Epoch 1600: Test Loss 0.9967, Test Acc 0.6286, Test F1 0.6193
[2025-03-29 17:14:08,947] INFO - Fold 2 Epoch 1605: Train Loss 0.4223, Train Acc 0.8029, Train F1 0.7993
[2025-03-29 17:14:08,947] INFO - Fold 2 Epoch 1605: Test Loss 1.2796, Test Acc 0.6571, Test F1 0.6538
[2025-03-29 17:14:09,101] INFO - Fold 2 Epoch 1610: Train Loss 0.3495, Train Acc 0.8208, Train F1 0.8184
[2025-03-29 17:14:09,102] INFO - Fold 2 Epoch 1610: Test Loss 1.0087, Test Acc 0.6429, Test F1 0.6403
[2025-03-29 17:14:09,249] INFO - Fold 2 Epoch 1615: Train Loss 0.3584, Train Acc 0.8136, Train F1 0.8101
[2025-03-29 17:14:09,249] INFO - Fold 2 Epoch 1615: Test Loss 1.2950, Test Acc 0.6714, Test F1 0.6691
[2025-03-29 17:14:09,396] INFO - Fold 2 Epoch 1620: Train Loss 0.3342, Train Acc 0.8100, Train F1 0.8066
[2025-03-29 17:14:09,396] INFO - Fold 2 Epoch 1620: Test Loss 1.0554, Test Acc 0.6571, Test F1 0.6515
[2025-03-29 17:14:09,543] INFO - Fold 2 Epoch 1625: Train Loss 0.3319, Train Acc 0.8208, Train F1 0.8181
[2025-03-29 17:14:09,543] INFO - Fold 2 Epoch 1625: Test Loss 1.0971, Test Acc 0.6429, Test F1 0.6382
[2025-03-29 17:14:09,694] INFO - Fold 2 Epoch 1630: Train Loss 0.3066, Train Acc 0.8208, Train F1 0.8187
[2025-03-29 17:14:09,694] INFO - Fold 2 Epoch 1630: Test Loss 1.2477, Test Acc 0.6857, Test F1 0.6842
[2025-03-29 17:14:09,846] INFO - Fold 2 Epoch 1635: Train Loss 0.3027, Train Acc 0.8602, Train F1 0.8602
[2025-03-29 17:14:09,846] INFO - Fold 2 Epoch 1635: Test Loss 1.2102, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:10,003] INFO - Fold 2 Epoch 1640: Train Loss 0.3277, Train Acc 0.8244, Train F1 0.8219
[2025-03-29 17:14:10,003] INFO - Fold 2 Epoch 1640: Test Loss 1.1393, Test Acc 0.6429, Test F1 0.6382
[2025-03-29 17:14:10,150] INFO - Fold 2 Epoch 1645: Train Loss 0.3765, Train Acc 0.8029, Train F1 0.7971
[2025-03-29 17:14:10,150] INFO - Fold 2 Epoch 1645: Test Loss 1.2923, Test Acc 0.6286, Test F1 0.6155
[2025-03-29 17:14:10,302] INFO - Fold 2 Epoch 1650: Train Loss 0.3276, Train Acc 0.8065, Train F1 0.8020
[2025-03-29 17:14:10,302] INFO - Fold 2 Epoch 1650: Test Loss 1.0792, Test Acc 0.6143, Test F1 0.5984
[2025-03-29 17:14:10,453] INFO - Fold 2 Epoch 1655: Train Loss 0.3174, Train Acc 0.8136, Train F1 0.8101
[2025-03-29 17:14:10,453] INFO - Fold 2 Epoch 1655: Test Loss 1.1641, Test Acc 0.6571, Test F1 0.6515
[2025-03-29 17:14:10,606] INFO - Fold 2 Epoch 1660: Train Loss 0.3012, Train Acc 0.8459, Train F1 0.8448
[2025-03-29 17:14:10,606] INFO - Fold 2 Epoch 1660: Test Loss 1.0414, Test Acc 0.6286, Test F1 0.6267
[2025-03-29 17:14:10,757] INFO - Fold 2 Epoch 1665: Train Loss 0.3074, Train Acc 0.8566, Train F1 0.8566
[2025-03-29 17:14:10,757] INFO - Fold 2 Epoch 1665: Test Loss 1.2511, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:10,918] INFO - Fold 2 Epoch 1670: Train Loss 0.2993, Train Acc 0.8280, Train F1 0.8273
[2025-03-29 17:14:10,918] INFO - Fold 2 Epoch 1670: Test Loss 1.3422, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:11,073] INFO - Fold 2 Epoch 1675: Train Loss 0.3094, Train Acc 0.8566, Train F1 0.8567
[2025-03-29 17:14:11,073] INFO - Fold 2 Epoch 1675: Test Loss 1.0721, Test Acc 0.6429, Test F1 0.6429
[2025-03-29 17:14:11,230] INFO - Fold 2 Epoch 1680: Train Loss 0.3036, Train Acc 0.8136, Train F1 0.8111
[2025-03-29 17:14:11,230] INFO - Fold 2 Epoch 1680: Test Loss 1.2945, Test Acc 0.6714, Test F1 0.6704
[2025-03-29 17:14:11,385] INFO - Fold 2 Epoch 1685: Train Loss 0.3455, Train Acc 0.8136, Train F1 0.8097
[2025-03-29 17:14:11,385] INFO - Fold 2 Epoch 1685: Test Loss 1.3487, Test Acc 0.6571, Test F1 0.6515
[2025-03-29 17:14:11,538] INFO - Fold 2 Epoch 1690: Train Loss 0.3542, Train Acc 0.8387, Train F1 0.8386
[2025-03-29 17:14:11,538] INFO - Fold 2 Epoch 1690: Test Loss 0.8982, Test Acc 0.5571, Test F1 0.5572
[2025-03-29 17:14:11,697] INFO - Fold 2 Epoch 1695: Train Loss 0.3726, Train Acc 0.8065, Train F1 0.8010
[2025-03-29 17:14:11,697] INFO - Fold 2 Epoch 1695: Test Loss 1.0946, Test Acc 0.6286, Test F1 0.5994
[2025-03-29 17:14:11,848] INFO - Fold 2 Epoch 1700: Train Loss 0.3571, Train Acc 0.8136, Train F1 0.8089
[2025-03-29 17:14:11,848] INFO - Fold 2 Epoch 1700: Test Loss 1.2132, Test Acc 0.6429, Test F1 0.6281
[2025-03-29 17:14:12,001] INFO - Fold 2 Epoch 1705: Train Loss 0.3342, Train Acc 0.8029, Train F1 0.7971
[2025-03-29 17:14:12,002] INFO - Fold 2 Epoch 1705: Test Loss 1.0760, Test Acc 0.6286, Test F1 0.5994
[2025-03-29 17:14:12,151] INFO - Fold 2 Epoch 1710: Train Loss 0.2872, Train Acc 0.8315, Train F1 0.8302
[2025-03-29 17:14:12,151] INFO - Fold 2 Epoch 1710: Test Loss 1.1548, Test Acc 0.6429, Test F1 0.6426
[2025-03-29 17:14:12,305] INFO - Fold 2 Epoch 1715: Train Loss 0.3437, Train Acc 0.8208, Train F1 0.8181
[2025-03-29 17:14:12,305] INFO - Fold 2 Epoch 1715: Test Loss 1.4462, Test Acc 0.6571, Test F1 0.6515
[2025-03-29 17:14:12,457] INFO - Fold 2 Epoch 1720: Train Loss 0.2914, Train Acc 0.8459, Train F1 0.8448
[2025-03-29 17:14:12,458] INFO - Fold 2 Epoch 1720: Test Loss 1.2015, Test Acc 0.6000, Test F1 0.5961
[2025-03-29 17:14:12,612] INFO - Fold 2 Epoch 1725: Train Loss 0.4065, Train Acc 0.7921, Train F1 0.7863
[2025-03-29 17:14:12,612] INFO - Fold 2 Epoch 1725: Test Loss 1.4864, Test Acc 0.6000, Test F1 0.5752
[2025-03-29 17:14:12,764] INFO - Fold 2 Epoch 1730: Train Loss 0.2835, Train Acc 0.8208, Train F1 0.8187
[2025-03-29 17:14:12,764] INFO - Fold 2 Epoch 1730: Test Loss 1.2136, Test Acc 0.6571, Test F1 0.6555
[2025-03-29 17:14:12,917] INFO - Fold 2 Epoch 1735: Train Loss 0.2959, Train Acc 0.8244, Train F1 0.8237
[2025-03-29 17:14:12,917] INFO - Fold 2 Epoch 1735: Test Loss 1.3095, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:13,070] INFO - Fold 2 Epoch 1740: Train Loss 0.3024, Train Acc 0.8674, Train F1 0.8674
[2025-03-29 17:14:13,070] INFO - Fold 2 Epoch 1740: Test Loss 1.1712, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:13,226] INFO - Fold 2 Epoch 1745: Train Loss 0.2845, Train Acc 0.8244, Train F1 0.8225
[2025-03-29 17:14:13,227] INFO - Fold 2 Epoch 1745: Test Loss 1.1449, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:13,383] INFO - Fold 2 Epoch 1750: Train Loss 0.2849, Train Acc 0.8315, Train F1 0.8300
[2025-03-29 17:14:13,383] INFO - Fold 2 Epoch 1750: Test Loss 1.3933, Test Acc 0.6857, Test F1 0.6857
[2025-03-29 17:14:13,540] INFO - Fold 2 Epoch 1755: Train Loss 0.2967, Train Acc 0.8315, Train F1 0.8294
[2025-03-29 17:14:13,541] INFO - Fold 2 Epoch 1755: Test Loss 1.2715, Test Acc 0.6286, Test F1 0.6267
[2025-03-29 17:14:13,689] INFO - Fold 2 Epoch 1760: Train Loss 0.2733, Train Acc 0.8638, Train F1 0.8636
[2025-03-29 17:14:13,689] INFO - Fold 2 Epoch 1760: Test Loss 1.3062, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:13,848] INFO - Fold 2 Epoch 1765: Train Loss 0.3049, Train Acc 0.8602, Train F1 0.8602
[2025-03-29 17:14:13,848] INFO - Fold 2 Epoch 1765: Test Loss 1.6773, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:14,001] INFO - Fold 2 Epoch 1770: Train Loss 0.2693, Train Acc 0.8710, Train F1 0.8709
[2025-03-29 17:14:14,001] INFO - Fold 2 Epoch 1770: Test Loss 1.3097, Test Acc 0.6571, Test F1 0.6571
[2025-03-29 17:14:14,158] INFO - Fold 2 Epoch 1775: Train Loss 0.2956, Train Acc 0.8566, Train F1 0.8566
[2025-03-29 17:14:14,158] INFO - Fold 2 Epoch 1775: Test Loss 1.5162, Test Acc 0.6286, Test F1 0.6280
[2025-03-29 17:14:14,317] INFO - Fold 2 Epoch 1780: Train Loss 0.2930, Train Acc 0.8244, Train F1 0.8219
[2025-03-29 17:14:14,317] INFO - Fold 2 Epoch 1780: Test Loss 1.3789, Test Acc 0.6429, Test F1 0.6382
[2025-03-29 17:14:14,469] INFO - Fold 2 Epoch 1785: Train Loss 0.3032, Train Acc 0.8495, Train F1 0.8487
[2025-03-29 17:14:14,469] INFO - Fold 2 Epoch 1785: Test Loss 1.1022, Test Acc 0.6000, Test F1 0.5961
[2025-03-29 17:14:14,621] INFO - Fold 2 Epoch 1790: Train Loss 0.3292, Train Acc 0.8387, Train F1 0.8383
[2025-03-29 17:14:14,622] INFO - Fold 2 Epoch 1790: Test Loss 1.7200, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:14,776] INFO - Fold 2 Epoch 1795: Train Loss 0.4027, Train Acc 0.7921, Train F1 0.7888
[2025-03-29 17:14:14,776] INFO - Fold 2 Epoch 1795: Test Loss 1.5483, Test Acc 0.6000, Test F1 0.5857
[2025-03-29 17:14:14,932] INFO - Fold 2 Epoch 1800: Train Loss 0.3635, Train Acc 0.8172, Train F1 0.8165
[2025-03-29 17:14:14,932] INFO - Fold 2 Epoch 1800: Test Loss 1.6606, Test Acc 0.6143, Test F1 0.6115
[2025-03-29 17:14:15,081] INFO - Fold 2 Epoch 1805: Train Loss 0.2752, Train Acc 0.8710, Train F1 0.8708
[2025-03-29 17:14:15,081] INFO - Fold 2 Epoch 1805: Test Loss 1.3423, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:15,235] INFO - Fold 2 Epoch 1810: Train Loss 0.2677, Train Acc 0.8710, Train F1 0.8707
[2025-03-29 17:14:15,235] INFO - Fold 2 Epoch 1810: Test Loss 1.2688, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:15,390] INFO - Fold 2 Epoch 1815: Train Loss 0.2725, Train Acc 0.8781, Train F1 0.8779
[2025-03-29 17:14:15,390] INFO - Fold 2 Epoch 1815: Test Loss 1.4691, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:15,543] INFO - Fold 2 Epoch 1820: Train Loss 0.2973, Train Acc 0.8351, Train F1 0.8332
[2025-03-29 17:14:15,543] INFO - Fold 2 Epoch 1820: Test Loss 1.3730, Test Acc 0.6143, Test F1 0.6093
[2025-03-29 17:14:15,697] INFO - Fold 2 Epoch 1825: Train Loss 0.3542, Train Acc 0.8208, Train F1 0.8168
[2025-03-29 17:14:15,697] INFO - Fold 2 Epoch 1825: Test Loss 1.1107, Test Acc 0.6000, Test F1 0.5807
[2025-03-29 17:14:15,849] INFO - Fold 2 Epoch 1830: Train Loss 0.4739, Train Acc 0.7455, Train F1 0.7318
[2025-03-29 17:14:15,850] INFO - Fold 2 Epoch 1830: Test Loss 0.8137, Test Acc 0.5857, Test F1 0.5312
[2025-03-29 17:14:16,006] INFO - Fold 2 Epoch 1835: Train Loss 0.6026, Train Acc 0.8065, Train F1 0.8005
[2025-03-29 17:14:16,006] INFO - Fold 2 Epoch 1835: Test Loss 1.5206, Test Acc 0.6714, Test F1 0.6535
[2025-03-29 17:14:16,160] INFO - Fold 2 Epoch 1840: Train Loss 0.3099, Train Acc 0.8244, Train F1 0.8216
[2025-03-29 17:14:16,160] INFO - Fold 2 Epoch 1840: Test Loss 0.9319, Test Acc 0.6714, Test F1 0.6672
[2025-03-29 17:14:16,313] INFO - Fold 2 Epoch 1845: Train Loss 0.3068, Train Acc 0.8280, Train F1 0.8254
[2025-03-29 17:14:16,313] INFO - Fold 2 Epoch 1845: Test Loss 1.2597, Test Acc 0.6857, Test F1 0.6826
[2025-03-29 17:14:16,467] INFO - Fold 2 Epoch 1850: Train Loss 0.2844, Train Acc 0.8315, Train F1 0.8292
[2025-03-29 17:14:16,467] INFO - Fold 2 Epoch 1850: Test Loss 1.1057, Test Acc 0.6714, Test F1 0.6691
[2025-03-29 17:14:16,622] INFO - Fold 2 Epoch 1855: Train Loss 0.3059, Train Acc 0.8315, Train F1 0.8288
[2025-03-29 17:14:16,622] INFO - Fold 2 Epoch 1855: Test Loss 1.3562, Test Acc 0.6857, Test F1 0.6826
[2025-03-29 17:14:16,775] INFO - Fold 2 Epoch 1860: Train Loss 0.3109, Train Acc 0.8244, Train F1 0.8219
[2025-03-29 17:14:16,775] INFO - Fold 2 Epoch 1860: Test Loss 1.0726, Test Acc 0.6143, Test F1 0.6027
[2025-03-29 17:14:16,928] INFO - Fold 2 Epoch 1865: Train Loss 0.2972, Train Acc 0.8351, Train F1 0.8329
[2025-03-29 17:14:16,928] INFO - Fold 2 Epoch 1865: Test Loss 1.1066, Test Acc 0.6143, Test F1 0.6093
[2025-03-29 17:14:17,076] INFO - Fold 2 Epoch 1870: Train Loss 0.2846, Train Acc 0.8280, Train F1 0.8250
[2025-03-29 17:14:17,076] INFO - Fold 2 Epoch 1870: Test Loss 1.2486, Test Acc 0.6857, Test F1 0.6826
[2025-03-29 17:14:17,232] INFO - Fold 2 Epoch 1875: Train Loss 0.2723, Train Acc 0.8710, Train F1 0.8708
[2025-03-29 17:14:17,232] INFO - Fold 2 Epoch 1875: Test Loss 1.2476, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:17,382] INFO - Fold 2 Epoch 1880: Train Loss 0.2902, Train Acc 0.8638, Train F1 0.8638
[2025-03-29 17:14:17,382] INFO - Fold 2 Epoch 1880: Test Loss 1.6357, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:17,539] INFO - Fold 2 Epoch 1885: Train Loss 0.3075, Train Acc 0.8208, Train F1 0.8200
[2025-03-29 17:14:17,539] INFO - Fold 2 Epoch 1885: Test Loss 1.5048, Test Acc 0.6143, Test F1 0.6115
[2025-03-29 17:14:17,689] INFO - Fold 2 Epoch 1890: Train Loss 0.2792, Train Acc 0.8602, Train F1 0.8602
[2025-03-29 17:14:17,689] INFO - Fold 2 Epoch 1890: Test Loss 1.3631, Test Acc 0.6143, Test F1 0.6131
[2025-03-29 17:14:17,838] INFO - Fold 2 Epoch 1895: Train Loss 0.2725, Train Acc 0.8315, Train F1 0.8294
[2025-03-29 17:14:17,838] INFO - Fold 2 Epoch 1895: Test Loss 1.2075, Test Acc 0.6571, Test F1 0.6555
[2025-03-29 17:14:17,995] INFO - Fold 2 Epoch 1900: Train Loss 0.2896, Train Acc 0.8495, Train F1 0.8482
[2025-03-29 17:14:17,995] INFO - Fold 2 Epoch 1900: Test Loss 1.3566, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:18,147] INFO - Fold 2 Epoch 1905: Train Loss 0.3492, Train Acc 0.8100, Train F1 0.8050
[2025-03-29 17:14:18,148] INFO - Fold 2 Epoch 1905: Test Loss 1.3665, Test Acc 0.6286, Test F1 0.5994
[2025-03-29 17:14:18,303] INFO - Fold 2 Epoch 1910: Train Loss 0.3454, Train Acc 0.8136, Train F1 0.8097
[2025-03-29 17:14:18,304] INFO - Fold 2 Epoch 1910: Test Loss 1.4419, Test Acc 0.6857, Test F1 0.6746
[2025-03-29 17:14:18,456] INFO - Fold 2 Epoch 1915: Train Loss 0.3102, Train Acc 0.8244, Train F1 0.8216
[2025-03-29 17:14:18,456] INFO - Fold 2 Epoch 1915: Test Loss 1.3735, Test Acc 0.6286, Test F1 0.6224
[2025-03-29 17:14:18,612] INFO - Fold 2 Epoch 1920: Train Loss 0.2605, Train Acc 0.8710, Train F1 0.8703
[2025-03-29 17:14:18,612] INFO - Fold 2 Epoch 1920: Test Loss 1.3091, Test Acc 0.6429, Test F1 0.6418
[2025-03-29 17:14:18,769] INFO - Fold 2 Epoch 1925: Train Loss 0.2682, Train Acc 0.8387, Train F1 0.8370
[2025-03-29 17:14:18,769] INFO - Fold 2 Epoch 1925: Test Loss 1.3212, Test Acc 0.6571, Test F1 0.6555
[2025-03-29 17:14:18,927] INFO - Fold 2 Epoch 1930: Train Loss 0.2530, Train Acc 0.8746, Train F1 0.8744
[2025-03-29 17:14:18,927] INFO - Fold 2 Epoch 1930: Test Loss 1.2711, Test Acc 0.6714, Test F1 0.6712
[2025-03-29 17:14:19,086] INFO - Fold 2 Epoch 1935: Train Loss 0.2667, Train Acc 0.8638, Train F1 0.8636
[2025-03-29 17:14:19,086] INFO - Fold 2 Epoch 1935: Test Loss 1.5513, Test Acc 0.6714, Test F1 0.6715
[2025-03-29 17:14:19,238] INFO - Fold 2 Epoch 1940: Train Loss 0.2995, Train Acc 0.8423, Train F1 0.8408
[2025-03-29 17:14:19,238] INFO - Fold 2 Epoch 1940: Test Loss 1.4065, Test Acc 0.6143, Test F1 0.6026
[2025-03-29 17:14:19,391] INFO - Fold 2 Epoch 1945: Train Loss 0.4999, Train Acc 0.7849, Train F1 0.7791
[2025-03-29 17:14:19,392] INFO - Fold 2 Epoch 1945: Test Loss 2.0598, Test Acc 0.6429, Test F1 0.6280
[2025-03-29 17:14:19,547] INFO - Fold 2 Epoch 1950: Train Loss 0.2596, Train Acc 0.8638, Train F1 0.8638
[2025-03-29 17:14:19,548] INFO - Fold 2 Epoch 1950: Test Loss 1.3682, Test Acc 0.6286, Test F1 0.6280
[2025-03-29 17:14:19,701] INFO - Fold 2 Epoch 1955: Train Loss 0.2603, Train Acc 0.8746, Train F1 0.8742
[2025-03-29 17:14:19,701] INFO - Fold 2 Epoch 1955: Test Loss 1.1853, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:19,850] INFO - Fold 2 Epoch 1960: Train Loss 0.3801, Train Acc 0.8387, Train F1 0.8386
[2025-03-29 17:14:19,850] INFO - Fold 2 Epoch 1960: Test Loss 1.9815, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:20,001] INFO - Fold 2 Epoch 1965: Train Loss 0.2809, Train Acc 0.8602, Train F1 0.8595
[2025-03-29 17:14:20,001] INFO - Fold 2 Epoch 1965: Test Loss 1.2470, Test Acc 0.6286, Test F1 0.6224
[2025-03-29 17:14:20,153] INFO - Fold 2 Epoch 1970: Train Loss 0.3917, Train Acc 0.8029, Train F1 0.8009
[2025-03-29 17:14:20,153] INFO - Fold 2 Epoch 1970: Test Loss 1.9364, Test Acc 0.6286, Test F1 0.6224
[2025-03-29 17:14:20,300] INFO - Fold 2 Epoch 1975: Train Loss 0.2975, Train Acc 0.8423, Train F1 0.8410
[2025-03-29 17:14:20,300] INFO - Fold 2 Epoch 1975: Test Loss 1.5546, Test Acc 0.6000, Test F1 0.5960
[2025-03-29 17:14:20,458] INFO - Fold 2 Epoch 1980: Train Loss 0.2736, Train Acc 0.8495, Train F1 0.8479
[2025-03-29 17:14:20,458] INFO - Fold 2 Epoch 1980: Test Loss 1.4054, Test Acc 0.6571, Test F1 0.6555
[2025-03-29 17:14:20,607] INFO - Fold 2 Epoch 1985: Train Loss 0.2663, Train Acc 0.8638, Train F1 0.8628
[2025-03-29 17:14:20,607] INFO - Fold 2 Epoch 1985: Test Loss 1.2906, Test Acc 0.6429, Test F1 0.6418
[2025-03-29 17:14:20,763] INFO - Fold 2 Epoch 1990: Train Loss 0.2469, Train Acc 0.8781, Train F1 0.8776
[2025-03-29 17:14:20,763] INFO - Fold 2 Epoch 1990: Test Loss 1.4216, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:20,918] INFO - Fold 2 Epoch 1995: Train Loss 0.2393, Train Acc 0.8817, Train F1 0.8817
[2025-03-29 17:14:20,918] INFO - Fold 2 Epoch 1995: Test Loss 1.4716, Test Acc 0.6429, Test F1 0.6426
[2025-03-29 17:14:21,070] INFO - Fold 2 Epoch 2000: Train Loss 0.2429, Train Acc 0.8746, Train F1 0.8746
[2025-03-29 17:14:21,070] INFO - Fold 2 Epoch 2000: Test Loss 1.4187, Test Acc 0.6143, Test F1 0.6140
[2025-03-29 17:14:21,222] INFO - Fold 2 Epoch 2005: Train Loss 0.2917, Train Acc 0.8710, Train F1 0.8706
[2025-03-29 17:14:21,222] INFO - Fold 2 Epoch 2005: Test Loss 1.7358, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:21,380] INFO - Fold 2 Epoch 2010: Train Loss 0.2660, Train Acc 0.8638, Train F1 0.8635
[2025-03-29 17:14:21,381] INFO - Fold 2 Epoch 2010: Test Loss 1.2388, Test Acc 0.6429, Test F1 0.6418
[2025-03-29 17:14:21,536] INFO - Fold 2 Epoch 2015: Train Loss 0.3158, Train Acc 0.8602, Train F1 0.8603
[2025-03-29 17:14:21,536] INFO - Fold 2 Epoch 2015: Test Loss 1.9960, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:21,685] INFO - Fold 2 Epoch 2020: Train Loss 0.2415, Train Acc 0.8781, Train F1 0.8782
[2025-03-29 17:14:21,685] INFO - Fold 2 Epoch 2020: Test Loss 1.5817, Test Acc 0.6429, Test F1 0.6426
[2025-03-29 17:14:21,839] INFO - Fold 2 Epoch 2025: Train Loss 0.2451, Train Acc 0.8674, Train F1 0.8674
[2025-03-29 17:14:21,840] INFO - Fold 2 Epoch 2025: Test Loss 1.3844, Test Acc 0.6000, Test F1 0.6000
[2025-03-29 17:14:21,995] INFO - Fold 2 Epoch 2030: Train Loss 0.2728, Train Acc 0.8710, Train F1 0.8703
[2025-03-29 17:14:21,995] INFO - Fold 2 Epoch 2030: Test Loss 1.6197, Test Acc 0.6571, Test F1 0.6566
[2025-03-29 17:14:22,152] INFO - Fold 2 Epoch 2035: Train Loss 0.2389, Train Acc 0.8781, Train F1 0.8782
[2025-03-29 17:14:22,152] INFO - Fold 2 Epoch 2035: Test Loss 1.6794, Test Acc 0.6571, Test F1 0.6571
[2025-03-29 17:14:22,306] INFO - Fold 2 Epoch 2040: Train Loss 0.2962, Train Acc 0.8459, Train F1 0.8435
